Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
184,"PJD Andrews. DH Sleeman. PFX Statham…","… in patients suffering from traumatic brain injury by using admission variables and physiological data: a comparison between decision tree analysis and logistic …",2002,"Journal of …","thejns.org","http://thejns.org/doi/abs/10.3171/jns.2002.97.2.0326","https://scholar.google.com/scholar?cites=7413931065484426016&as_sdt=5,33&sciodt=0,33&hl=en&num=20",92,"2017-06-15","","","","",0,0,0,0,184
184,"JR Schuyler","Risk and decision analysis in projects",2001,"","Project Management Inst","","https://scholar.google.com/scholar?cites=8443911087106430320&as_sdt=5,33&sciodt=0,33&hl=en&num=20",364,"2017-06-15","CITATION","","","",0,0,0,0,184
184,"P Paclı́k. J Novovičová. P Pudil. P Somol","Road sign classification using Laplace kernel classifier",2000,"Pattern Recognition Letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167865500000787","https://scholar.google.com/scholar?cites=6477869980023175732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",954,"2017-06-15","","","","",0,0,0,0,184
183,"PM Murphy. MJ Pazzani","ID2-of-3: Constructive induction of M-of-N concepts for discriminators in decision trees",1991,"… of the eighth international workshop on …","books.google.com","https://books.google.com/books?hl=en&lr=&id=P0ajBQAAQBAJ&oi=fnd&pg=PA183&dq=%22decision+tree%22&ots=Zh6cT6wkUE&sig=TkYoJ9iW9uWok1xTDeBsGapNQ0Q","https://scholar.google.com/scholar?cites=15633868309561142265&as_sdt=5,33&sciodt=0,33&hl=en&num=20",456,"2017-06-15","","","","",0,0,0,0,183
183,"S Tufféry. R Riesco","Data mining and statistics for decision making",2011,"","sutlib2.sut.ac.th","http://sutlib2.sut.ac.th/sut_contents/H138816.pdf","https://scholar.google.com/scholar?cites=17085465782269073530&as_sdt=5,33&sciodt=0,33&hl=en&num=20",690,"2017-06-15","PDF","","","",0,0,0,0,183
181,"J Gehrke. R Ramakrishnan. V Ganti","RainForest—a framework for fast decision tree construction of large datasets",2000,"Data Mining and Knowledge …","Springer","http://www.springerlink.com/index/G652567687177764.pdf","https://scholar.google.com/scholar?cites=12577764330109753907&as_sdt=5,33&sciodt=0,33&hl=en&num=20",124,"2017-06-15","","","","",0,0,0,0,181
180,"W Kunz. DK Pradhan","Recursive Learning: An attractive alternative to the decision tree for test generation in digital ci",1992,"Test Conference. 1992. Proceedings.. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/527905/","https://scholar.google.com/scholar?cites=4954570302133550794&as_sdt=5,33&sciodt=0,33&hl=en&num=20",51,"2017-06-15","CITATION","","","",0,0,0,0,180
180,"R Jin. G Agrawal","Efficient decision tree construction on streaming data",2003,"Proceedings of the ninth ACM SIGKDD international …","dl.acm.org","http://dl.acm.org/citation.cfm?id=956821","https://scholar.google.com/scholar?cites=9046053484808532329&as_sdt=5,33&sciodt=0,33&hl=en&num=20",75,"2017-06-15","","","","",0,0,0,0,180
180,"M Simard. SS Saatchi…","The use of decision tree and multiscale texture for classification of JERS-1 SAR data over tropical forest",2000,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/868888/","https://scholar.google.com/scholar?cites=3747716621005925277&as_sdt=5,33&sciodt=0,33&hl=en&num=20",80,"2017-06-15","","","","",0,0,0,0,180
180,"SL Salzberg","C4. 5: Programs for machine learning by j. ross quinlan. morgan kaufmann publishers. inc.. 1993",1994,"Machine Learning","Springer","http://www.springerlink.com/index/v986m1562062hk51.pdf","https://scholar.google.com/scholar?cites=5543583344312749937&as_sdt=5,33&sciodt=0,33&hl=en&num=20",861,"2017-06-15","","","","",0,0,0,0,180
180,"A Ehrenfeucht. D Haussler","Learning decision trees from random examples",1989,"Information and Computation","Elsevier","http://www.sciencedirect.com/science/article/pii/0890540189900011","https://scholar.google.com/scholar?cites=6107986017522771701&as_sdt=5,33&sciodt=0,33&hl=en&num=20",912,"2017-06-15","HTML","","","",0,0,0,0,180
179,"SP Curram. J Mingers","Neural networks. decision tree induction and discriminant analysis: An empirical comparison",1994,"Journal of the Operational Research Society","Springer","http://link.springer.com/article/10.1057/jors.1994.62","https://scholar.google.com/scholar?cites=13581947878683963896&as_sdt=5,33&sciodt=0,33&hl=en&num=20",82,"2017-06-15","","","","",0,0,0,0,179
178,"JW Kim. BH Lee. MJ Shaw. HL Chang…","Application of decision-tree induction techniques to personalized advertisements on internet storefronts",2001,"International Journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/10864415.2001.11044215","https://scholar.google.com/scholar?cites=79247605623517204&as_sdt=5,33&sciodt=0,33&hl=en&num=20",78,"2017-06-15","","","","",0,0,0,0,178
178,"PE Utgo","An improved algorithm for incremental induction of decision trees",1994,"… of the Eleventh International Conference on …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/9a67/ef24bdbed0776d1bb0aa164c09cc029bbdd5.pdf","https://scholar.google.com/scholar?cites=6303993878915166009&as_sdt=5,33&sciodt=0,33&hl=en&num=20",683,"2017-06-15","PDF","","","",0,0,0,0,178
177,"I Levin","KDD-99 classifier learning contest: LLSoft's results overview",2000,"SIGKDD explorations","ftp10.us.freebsd.org","http://ftp10.us.freebsd.org/users/azhang/disc/disc01/cd1/out/websites/kdd_explorations_full/levin.pdf","https://scholar.google.com/scholar?cites=2378177613775665699&as_sdt=5,33&sciodt=0,33&hl=en&num=20",880,"2017-06-15","PDF","","","",0,0,0,0,177
174,"M Xu. P Watanachaturaporn. PK Varshney…","Decision tree regression for soft classification of remote sensing data",2005,"Remote Sensing of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0034425705001604","https://scholar.google.com/scholar?cites=11064476512117805932&as_sdt=5,33&sciodt=0,33&hl=en&num=20",81,"2017-06-15","","","","",0,0,0,0,174
174,"H Shi","Best-first decision tree learning",2007,"","waikato.researchgateway.ac.nz","https://waikato.researchgateway.ac.nz/handle/10289/2317","https://scholar.google.com/scholar?cites=13366672783157653049&as_sdt=5,33&sciodt=0,33&hl=en&num=20",148,"2017-06-15","","","","",0,0,0,0,174
